href;language_num;sex;birth_place;native_language;other_languages;age_sex;age_of_english_onset;english_learning_method;english_residence;length_of_english_residence;age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1920;arabic83;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['22,', 'male', ''];21.0;academic;['usa'];1.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2086;arabic91;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['57,', 'female', ''];12.0;academic;['usa'];8.0;57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2153;arabic96;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['21,', 'male', ''];7.0;academic;['usa'];2.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2200;arabic104;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['31,', 'female', ''];6.0;academic;['usa'];4.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2201;arabic105;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['23,', 'female', ''];12.0;academic;[''];0.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2202;arabic106;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['28,', 'male', ''];12.0;academic;['uk'];2.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2203;arabic107;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['28,', 'male', ''];12.0;academic;['australia'];2.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2204;arabic108;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['30,', 'female', ''];10.0;academic;[''];0.0;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2205;arabic109;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['19,', 'female', ''];10.0;academic;[''];0.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2216;arabic110;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['27,', 'male', ''];7.0;academic;['uk'];7.0;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2217;arabic111;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['20,', 'female', ''];5.0;academic;['usa'];3.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2218;arabic112;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['19,', 'female', ''];3.0;academic;['usa'];2.5;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2219;arabic113;female;['saudi', 'arabia'];"arabic
(ars)";['spanish', ''];['20,', 'female', ''];1.0;naturalistic;['usa'];4.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254;arabic118;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['40,', 'male', ''];13.0;academic;['australia,', 'usa'];3.0;40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257;arabic120;male;['saudi', 'arabia'];"arabic
(ars)";['amharic', 'tagalog', 'tigrigna', ''];['31,', 'male', ''];13.0;academic;['usa'];3.0;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344;arabic130;male;['saudi', 'arabia'];"arabic
(ars)";['spanish', ''];['31,', 'male', ''];12.0;academic;['usa'];4.5;31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345;arabic131;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['20,', 'male', ''];17.0;academic;['usa'];4.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2584;arabic149;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['26,', 'female', ''];12.0;academic;['usa'];0.5;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2592;arabic150;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['25,', 'female', ''];12.0;academic;['usa'];2.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2598;arabic151;female;['saudi', 'arabia'];"arabic
(ars)";['french', ''];['25,', 'female', ''];5.0;academic;['usa'];3.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2788;arabic167;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['24,', 'male', ''];19.0;academic;['usa'];0.5;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2889;arabic177;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['26,', 'male', ''];12.0;academic;['usa'];0.5;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2900;arabic179;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['26,', 'male', ''];13.0;academic;['usa'];8.0;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2901;arabic180;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['18,', 'male', ''];12.0;academic;['usa'];1.0;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2902;arabic181;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['19,', 'male', ''];12.0;academic;['usa'];0.2;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2903;arabic182;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['32,', 'female', ''];12.0;academic;['usa'];0.6;32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2904;arabic183;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['27,', 'female', ''];17.0;academic;['usa'];6.0;27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2905;arabic184;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['21,', 'male', ''];12.0;academic;['usa'];7.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2906;arabic185;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['35,', 'male', ''];12.0;academic;['usa'];0.5;35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2907;arabic186;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['24,', 'female', ''];19.0;academic;['usa'];6.0;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2908;arabic187;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['20,', 'female', ''];15.0;academic;['usa'];6.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2909;arabic188;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['20,', 'male', ''];6.0;academic;['usa'];5.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2910;arabic189;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['18,', 'female', ''];12.0;academic;['usa'];2.0;18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2911;arabic190;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['25,', 'female', ''];15.0;academic;['usa'];0.2;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2912;arabic191;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['21,', 'female', ''];7.0;academic;['usa'];5.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2913;arabic192;female;['saudi', 'arabia'];"arabic
(ars)";['none'];['19,', 'female', ''];7.0;academic;['usa'];4.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2914;arabic193;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['29,', 'male', ''];18.0;academic;['usa'];7.0;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2915;arabic194;male;['saudi', 'arabia'];"arabic
(ars)";['none'];['20,', 'male', ''];12.0;academic;['usa'];0.1;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1646;wu1;female;['zhejiang,', 'china'];"wu
(wuu)";['mandarin', 'japanese', ''];['30,', 'female', ''];12.0;academic;[''];0.0;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2424;wu2;male;['shanghai,', 'china'];"wu
(wuu)";['mandarin', ''];['23,', 'male', ''];5.0;academic;['usa'];5.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2511;wu3;female;['shanghai,', 'china'];"wu
(wuu)";['mandarin', 'spanish', ''];['19,', 'female', ''];7.0;academic;['usa'];4.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2702;wu4;female;['jiangsu,', 'china'];"wu
(wuu)";['mandarin', ''];['28,', 'female', ''];7.0;academic;['usa'];1.0;28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2713;wu5;male;['jiangsu,', 'china'];"wu
(wuu)";['mandarin', ''];['20,', 'male', ''];8.0;academic;['usa'];1.0;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2727;wu6;male;['zhejiang,', 'china'];"wu
(wuu)";['mandarin', ''];['21,', 'male', ''];10.0;academic;['usa'];0.3;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=404;yiddish1;male;['etienne,', 'france'];"yiddish
(ydd)";['french', 'hebrew', ''];['60,', 'male', ''];8.0;academic;['canada,uk'];57.0;60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=405;yiddish2;female;['manitoba,', 'canada'];"yiddish
(ydd)";['hebrew', ''];['78,', 'female', ''];6.0;academic;['canada,usa'];71.0;78
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1161;yiddish3;male;['york,', 'usa'];"yiddish
(ydd)";['french', 'spanish', ''];['52,', 'male', ''];5.0;academic;['usa'];52.0;52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1164;yiddish4;female;['vienna,', 'austria'];"yiddish
(ydd)";['german', 'romanian', ''];['89,', 'female', ''];20.0;academic;['usa'];59.0;89
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1170;yiddish5;female;['vilnius,', 'lithuania'];"yiddish
(ydd)";['russian', 'polish', 'german', ''];['86,', 'female', ''];26.0;naturalistic;['usa'];60.0;86
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2698;yiddish6;male;['quebec,', 'canada'];"yiddish
(ydd)";['hebrew', ''];['64,', 'male', ''];3.0;naturalistic;['canada,', 'usa'];64.0;64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=414;yoruba1;male;['cotonou,', 'benin'];"yoruba
(yor)";['french', 'german', ''];['20,', 'male', ''];20.0;academic;['usa'];0.25;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=756;yoruba2;female;['oyo,', 'nigeria'];"yoruba
(yor)";['french', 'portuguese', 'italian', ''];['40,', 'female', ''];2.0;academic;['usa,', 'uk'];8.5;40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=766;yoruba3;female;['lagos,', 'nigeria'];"yoruba
(yor)";['none'];['46,', 'female', ''];5.0;academic;['usa'];34.0;46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=851;yoruba4;male;['lagos,', 'nigeria'];"yoruba
(yor)";['none'];['46,', 'male', ''];12.0;academic;['nigeria,', 'usa'];15.0;46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2023;yoruba5;female;['ibadan,', 'nigeria'];"yoruba
(yor)";['none'];['47,', 'female', ''];2.0;naturalistic;['nigeria,', 'usa'];47.0;47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2856;yoruba6;male;['akure,', 'nigeria'];"yoruba
(yor)";['nigerian', 'pidgin', 'english', 'french', ''];['29,', 'male', ''];3.0;academic;['usa'];1.0;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2929;yoruba7;male;['oyo,', 'nigeria'];"yoruba
(yor)";['none'];['30,', 'male', ''];5.0;naturalistic;['nigeria'];30.0;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2985;yoruba8;male;['oyo,', 'nigeria'];"yoruba
(yor)";['none'];['21,', 'male', ''];2.0;academic;['nigeria,', 'usa'];21.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=271;nepali1;female;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi-urdu', ''];['22,', 'female', ''];5.0;academic;['usa'];4.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=757;nepali2;female;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi', 'tibetan', 'sherpa', ''];['37,', 'female', ''];14.0;academic;['usa'];4.0;37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=807;nepali3;male;['dharan,', 'nepal'];"nepali
(npi)";['hindi', ''];['36,', 'male', ''];4.0;academic;['usa'];10.0;36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=830;nepali4;male;['pokhara,', 'nepal'];"nepali
(npi)";['hindi', ''];['25,', 'male', ''];5.0;academic;['usa'];2.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1495;nepali5;male;['chisapani,', 'nepal'];"nepali
(npi)";['mandarin', 'hindi', 'japanese', ''];['39,', 'male', ''];9.0;academic;['usa'];5.0;39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1499;nepali6;male;['bhadrapur,', 'nepal'];"nepali
(npi)";['hindi', 'newar', ''];['24,', 'male', ''];6.0;academic;['usa'];6.0;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1513;nepali7;male;['chitwan,', 'nepal'];"nepali
(npi)";['hindi', ''];['19,', 'male', ''];7.0;academic;['usa'];6.0;19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1514;nepali8;male;['pokhara,', 'nepal'];"nepali
(npi)";['hindi', 'gurung', ''];['20,', 'male', ''];5.0;academic;['usa'];1.5;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1761;nepali9;male;['baglung,', 'nepal'];"nepali
(npi)";['hindi-urdu', ''];['36,', 'male', ''];10.0;academic;['usa'];4.0;36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1770;nepali10;female;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi', 'urdu', ''];['23,', 'female', ''];3.0;academic;['usa'];3.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1865;nepali11;female;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi', ''];['24,', 'female', ''];20.0;academic;['usa'];1.0;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1978;nepali12;female;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi', ''];['26,', 'female', ''];6.0;academic;['usa'];3.0;26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2021;nepali13;female;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi', 'urdu', ''];['25,', 'female', ''];5.0;academic;['usa'];11.0;25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2326;nepali14;male;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi', ''];['40,', 'male', ''];10.0;academic;['usa'];8.0;40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2802;nepali15;female;['kathmandu,', 'nepal'];"nepali
(npi)";['none'];['22,', 'female', ''];3.0;naturalistic;['usa'];3.0;22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2810;nepali16;female;['kathmandu,', 'nepal'];"nepali
(npi)";['hindi', ''];['35,', 'female', ''];9.0;academic;['usa'];8.0;35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2839;nepali17;female;['kathmandu,', 'nepal'];"nepali
(npi)";['none'];['21,', 'female', ''];8.0;naturalistic;['usa'];15.0;21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2928;nepali18;female;['gorkha,', 'nepal'];"nepali
(npi)";['hindi', ''];['32,', 'female', ''];5.0;academic;['usa'];6.0;32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1034;hausa1;male;['kano,', 'nigeria'];"hausa
(hau)";['arabic', 'french', ''];['49,', 'male', ''];7.0;academic;['nigeria,', 'usa'];28.0;49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1035;hausa2;male;['bauchi,', 'nigeria'];"hausa
(hau)";['none'];['46,', 'male', ''];10.0;academic;['nigeria,', 'usa'];46.0;46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1036;hausa3;female;['malumfashi,', 'nigeria'];"hausa
(hau)";['none'];['47,', 'female', ''];6.0;academic;['nigeria,', 'usa'];47.0;47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1039;hausa4;male;['kano,', 'nigeria'];"hausa
(hau)";['none'];['62,', 'male', ''];10.0;academic;['nigeria,', 'uk,', 'usa'];62.0;62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1047;hausa5;female;['maine,', 'niger'];"hausa
(hau)";['zarma', 'fulani', 'french', ''];['43,', 'female', ''];12.0;academic;['niger,', 'usa'];13.5;43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1048;hausa6;male;['kano,', 'nigeria'];"hausa
(hau)";['none'];['48,', 'male', ''];6.0;academic;['nigeria,', 'usa'];48.0;48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1050;hausa7;male;['sokoto,', 'nigeria'];"hausa
(hau)";['serbian', ''];['52,', 'male', ''];7.0;academic;['nigeria,', 'usa'];52.0;52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1136;hausa8;male;['katsina,', 'nigeria'];"hausa
(hau)";['arabic', 'fulani', ''];['30,', 'male', ''];7.0;academic;['usa'];4.0;30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1408;hausa9;male;['gombe,', 'nigeria'];"hausa
(hau)";['tangale', ''];['43,', 'male', ''];5.0;naturalistic;['nigeria,', 'uk,', 'usa'];43.0;43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2580;hausa10;female;['kaduna,', 'nigeria'];"hausa
(hau)";['fulani', 'yoruba', 'igbo', ''];['29,', 'female', ''];3.0;academic;[''];0.0;29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=202;hebrew1;male;['yehud,', 'israel'];"hebrew
(heb)";['none'];['23,', 'male', ''];10.0;academic;[''];0.0;23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=203;hebrew2;male;['jerusalem,', 'israel'];"hebrew
(heb)";['none'];['24,', 'male', ''];10.0;academic;[''];0.0;24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=204;hebrew3;male;['haifa,', 'israel'];"hebrew
(heb)";['none'];['33,', 'male', ''];8.0;academic;['usa'];1.5;33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=205;hebrew4;female;['haifa,', 'israel'];"hebrew
(heb)";['spanish', ''];['20,', 'female', ''];9.0;academic;['canada'];0.5;20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=206;hebrew5;male;['netanya,', 'israel'];"hebrew
(heb)";['none'];['23,', 'male', ''];10.0;academic;['usa'];3.0;23
