speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
10028;turkish38 time stretch;turkish38 time stretch;balikesir, turkey;turkish;french;32;female;11;academic;usa;0.2;49
10029;turkish38 pitch scale;turkish38 pitch scale;balikesir, turkey;turkish;french;32;female;11;academic;usa;0.2;49
10030;turkish38 random gain;turkish38 random gain;balikesir, turkey;turkish;french;32;female;11;academic;usa;0.2;49
10031;turkish39;turkish39;ankara, turkey;turkish;none;27;male;12;academic;usa;3;49
10032;turkish39 white noise;turkish39 white noise;ankara, turkey;turkish;none;27;male;12;academic;usa;3;49
10033;turkish39 time stretch;turkish39 time stretch;ankara, turkey;turkish;none;27;male;12;academic;usa;3;49
10034;turkish39 pitch scale;turkish39 pitch scale;ankara, turkey;turkish;none;27;male;12;academic;usa;3;49
10035;turkish39 random gain;turkish39 random gain;ankara, turkey;turkish;none;27;male;12;academic;usa;3;49
10036;turkish40;turkish40;izmir, turkey;turkish;none;40;female;13;academic;uk, usa;7;49
10037;turkish40 white noise;turkish40 white noise;izmir, turkey;turkish;none;40;female;13;academic;uk, usa;7;49
10038;turkish40 time stretch;turkish40 time stretch;izmir, turkey;turkish;none;40;female;13;academic;uk, usa;7;49
10039;turkish40 pitch scale;turkish40 pitch scale;izmir, turkey;turkish;none;40;female;13;academic;uk, usa;7;49
10040;turkish40 random gain;turkish40 random gain;izmir, turkey;turkish;none;40;female;13;academic;uk, usa;7;49
10041;turkish41;turkish41;sanliurfa, turkey;turkish;none;25;male;24;academic;usa;1;49
10042;turkish41 white noise;turkish41 white noise;sanliurfa, turkey;turkish;none;25;male;24;academic;usa;1;49
10043;turkish41 time stretch;turkish41 time stretch;sanliurfa, turkey;turkish;none;25;male;24;academic;usa;1;49
10044;turkish41 pitch scale;turkish41 pitch scale;sanliurfa, turkey;turkish;none;25;male;24;academic;usa;1;49
10045;turkish41 random gain;turkish41 random gain;sanliurfa, turkey;turkish;none;25;male;24;academic;usa;1;49
10046;turkish42;turkish42;kayseri, turkey;turkish;german azerbaijani;20;male;4;academic;usa;1;49
10047;turkish42 white noise;turkish42 white noise;kayseri, turkey;turkish;german azerbaijani;20;male;4;academic;usa;1;49
10048;turkish42 time stretch;turkish42 time stretch;kayseri, turkey;turkish;german azerbaijani;20;male;4;academic;usa;1;49
10049;turkish42 pitch scale;turkish42 pitch scale;kayseri, turkey;turkish;german azerbaijani;20;male;4;academic;usa;1;49
10050;turkish42 random gain;turkish42 random gain;kayseri, turkey;turkish;german azerbaijani;20;male;4;academic;usa;1;49
10051;ukrainian3;ukrainian3;odessa, ukraine;ukrainian;russian german spanish polish czech;55;female;12;academic;usa;14;50
10052;ukrainian3 white noise;ukrainian3 white noise;odessa, ukraine;ukrainian;russian german spanish polish czech;55;female;12;academic;usa;14;50
10053;ukrainian3 time stretch;ukrainian3 time stretch;odessa, ukraine;ukrainian;russian german spanish polish czech;55;female;12;academic;usa;14;50
10054;ukrainian3 pitch scale;ukrainian3 pitch scale;odessa, ukraine;ukrainian;russian german spanish polish czech;55;female;12;academic;usa;14;50
10055;ukrainian3 random gain;ukrainian3 random gain;odessa, ukraine;ukrainian;russian german spanish polish czech;55;female;12;academic;usa;14;50
10056;ukrainian4;ukrainian4;kiev, ukraine;ukrainian;russian;18;male;8;academic;;0;50
10057;ukrainian4 white noise;ukrainian4 white noise;kiev, ukraine;ukrainian;russian;18;male;8;academic;;0;50
10058;ukrainian4 time stretch;ukrainian4 time stretch;kiev, ukraine;ukrainian;russian;18;male;8;academic;;0;50
10059;ukrainian4 pitch scale;ukrainian4 pitch scale;kiev, ukraine;ukrainian;russian;18;male;8;academic;;0;50
10060;ukrainian4 random gain;ukrainian4 random gain;kiev, ukraine;ukrainian;russian;18;male;8;academic;;0;50
10061;ukrainian5;ukrainian5;kiev, ukraine;ukrainian;russian;18;male;10;academic;;0;50
10062;ukrainian5 white noise;ukrainian5 white noise;kiev, ukraine;ukrainian;russian;18;male;10;academic;;0;50
10063;ukrainian5 time stretch;ukrainian5 time stretch;kiev, ukraine;ukrainian;russian;18;male;10;academic;;0;50
10064;ukrainian5 pitch scale;ukrainian5 pitch scale;kiev, ukraine;ukrainian;russian;18;male;10;academic;;0;50
10065;ukrainian5 random gain;ukrainian5 random gain;kiev, ukraine;ukrainian;russian;18;male;10;academic;;0;50
10066;ukrainian6;ukrainian6;priluki, ukraine;ukrainian;russian french;22;female;11;academic;usa;3;50
10067;ukrainian6 white noise;ukrainian6 white noise;priluki, ukraine;ukrainian;russian french;22;female;11;academic;usa;3;50
10068;ukrainian6 time stretch;ukrainian6 time stretch;priluki, ukraine;ukrainian;russian french;22;female;11;academic;usa;3;50
10069;ukrainian6 pitch scale;ukrainian6 pitch scale;priluki, ukraine;ukrainian;russian french;22;female;11;academic;usa;3;50
10070;ukrainian6 random gain;ukrainian6 random gain;priluki, ukraine;ukrainian;russian french;22;female;11;academic;usa;3;50
10071;ukrainian7;ukrainian7;kiev, ukraine;ukrainian;russian german;18;male;8;academic;;0;50
10072;ukrainian7 white noise;ukrainian7 white noise;kiev, ukraine;ukrainian;russian german;18;male;8;academic;;0;50
10073;ukrainian7 time stretch;ukrainian7 time stretch;kiev, ukraine;ukrainian;russian german;18;male;8;academic;;0;50
10074;ukrainian7 pitch scale;ukrainian7 pitch scale;kiev, ukraine;ukrainian;russian german;18;male;8;academic;;0;50
10075;ukrainian7 random gain;ukrainian7 random gain;kiev, ukraine;ukrainian;russian german;18;male;8;academic;;0;50
10076;ukrainian8;ukrainian8;luhansk, ukraine;ukrainian;russian;23;male;17;naturalistic;usa;2;50
10077;ukrainian8 white noise;ukrainian8 white noise;luhansk, ukraine;ukrainian;russian;23;male;17;naturalistic;usa;2;50
10078;ukrainian8 time stretch;ukrainian8 time stretch;luhansk, ukraine;ukrainian;russian;23;male;17;naturalistic;usa;2;50
10079;ukrainian8 pitch scale;ukrainian8 pitch scale;luhansk, ukraine;ukrainian;russian;23;male;17;naturalistic;usa;2;50
10080;ukrainian8 random gain;ukrainian8 random gain;luhansk, ukraine;ukrainian;russian;23;male;17;naturalistic;usa;2;50
10081;ukrainian9;ukrainian9;zaporizhzhya, ukraine;ukrainian;russian;30;male;20;academic;;0;50
10082;ukrainian9 white noise;ukrainian9 white noise;zaporizhzhya, ukraine;ukrainian;russian;30;male;20;academic;;0;50
10083;ukrainian9 time stretch;ukrainian9 time stretch;zaporizhzhya, ukraine;ukrainian;russian;30;male;20;academic;;0;50
10084;ukrainian9 pitch scale;ukrainian9 pitch scale;zaporizhzhya, ukraine;ukrainian;russian;30;male;20;academic;;0;50
10085;ukrainian9 random gain;ukrainian9 random gain;zaporizhzhya, ukraine;ukrainian;russian;30;male;20;academic;;0;50
10086;ukrainian10;ukrainian10;lvivska oblast, ukraine;ukrainian;russian polish spanish;25;female;7;academic;usa;3;50
10087;ukrainian10 white noise;ukrainian10 white noise;lvivska oblast, ukraine;ukrainian;russian polish spanish;25;female;7;academic;usa;3;50
10088;ukrainian10 time stretch;ukrainian10 time stretch;lvivska oblast, ukraine;ukrainian;russian polish spanish;25;female;7;academic;usa;3;50
10089;ukrainian10 pitch scale;ukrainian10 pitch scale;lvivska oblast, ukraine;ukrainian;russian polish spanish;25;female;7;academic;usa;3;50
10090;ukrainian10 random gain;ukrainian10 random gain;lvivska oblast, ukraine;ukrainian;russian polish spanish;25;female;7;academic;usa;3;50
10091;ukrainian11;ukrainian11;odessa, ukraine;ukrainian;russian;23;female;9;academic;usa;3;50
10092;ukrainian11 white noise;ukrainian11 white noise;odessa, ukraine;ukrainian;russian;23;female;9;academic;usa;3;50
10093;ukrainian11 time stretch;ukrainian11 time stretch;odessa, ukraine;ukrainian;russian;23;female;9;academic;usa;3;50
10094;ukrainian11 pitch scale;ukrainian11 pitch scale;odessa, ukraine;ukrainian;russian;23;female;9;academic;usa;3;50
10095;ukrainian11 random gain;ukrainian11 random gain;odessa, ukraine;ukrainian;russian;23;female;9;academic;usa;3;50
10096;ukrainian12;ukrainian12;kiev, ukraine;ukrainian;russian;19;female;6;academic;uk;1.5;50
10097;ukrainian12 white noise;ukrainian12 white noise;kiev, ukraine;ukrainian;russian;19;female;6;academic;uk;1.5;50
10098;ukrainian12 time stretch;ukrainian12 time stretch;kiev, ukraine;ukrainian;russian;19;female;6;academic;uk;1.5;50
10099;ukrainian12 pitch scale;ukrainian12 pitch scale;kiev, ukraine;ukrainian;russian;19;female;6;academic;uk;1.5;50
10100;ukrainian12 random gain;ukrainian12 random gain;kiev, ukraine;ukrainian;russian;19;female;6;academic;uk;1.5;50
10101;ukrainian13;ukrainian13;lviv, ukraine;ukrainian;french russian juba arabic;33;female;7;naturalistic;usa;27;50
10102;ukrainian13 white noise;ukrainian13 white noise;lviv, ukraine;ukrainian;french russian juba arabic;33;female;7;naturalistic;usa;27;50
10103;ukrainian13 time stretch;ukrainian13 time stretch;lviv, ukraine;ukrainian;french russian juba arabic;33;female;7;naturalistic;usa;27;50
10104;ukrainian13 pitch scale;ukrainian13 pitch scale;lviv, ukraine;ukrainian;french russian juba arabic;33;female;7;naturalistic;usa;27;50
10105;ukrainian13 random gain;ukrainian13 random gain;lviv, ukraine;ukrainian;french russian juba arabic;33;female;7;naturalistic;usa;27;50
10106;urdu5;urdu5;karachi, pakistan;urdu;none;23;male;12;academic;usa;8.5;51
10107;urdu5 white noise;urdu5 white noise;karachi, pakistan;urdu;none;23;male;12;academic;usa;8.5;51
10108;urdu5 time stretch;urdu5 time stretch;karachi, pakistan;urdu;none;23;male;12;academic;usa;8.5;51
10109;urdu5 pitch scale;urdu5 pitch scale;karachi, pakistan;urdu;none;23;male;12;academic;usa;8.5;51
10110;urdu5 random gain;urdu5 random gain;karachi, pakistan;urdu;none;23;male;12;academic;usa;8.5;51
10111;urdu6;urdu6;bangalore, india;urdu;none;24;female;3;academic;usa;8;51
10112;urdu6 white noise;urdu6 white noise;bangalore, india;urdu;none;24;female;3;academic;usa;8;51
10113;urdu6 time stretch;urdu6 time stretch;bangalore, india;urdu;none;24;female;3;academic;usa;8;51
10114;urdu6 pitch scale;urdu6 pitch scale;bangalore, india;urdu;none;24;female;3;academic;usa;8;51
10115;urdu6 random gain;urdu6 random gain;bangalore, india;urdu;none;24;female;3;academic;usa;8;51
10116;urdu7;urdu7;islamabad, pakistan;urdu;none;23;male;5;academic;usa;13;51
10117;urdu7 white noise;urdu7 white noise;islamabad, pakistan;urdu;none;23;male;5;academic;usa;13;51
10118;urdu7 time stretch;urdu7 time stretch;islamabad, pakistan;urdu;none;23;male;5;academic;usa;13;51
10119;urdu7 pitch scale;urdu7 pitch scale;islamabad, pakistan;urdu;none;23;male;5;academic;usa;13;51
10120;urdu7 random gain;urdu7 random gain;islamabad, pakistan;urdu;none;23;male;5;academic;usa;13;51
10121;urdu8;urdu8;abu dhabi, united arab emirates;urdu;none;21;female;5;academic;usa;12;51
10122;urdu8 white noise;urdu8 white noise;abu dhabi, united arab emirates;urdu;none;21;female;5;academic;usa;12;51
10123;urdu8 time stretch;urdu8 time stretch;abu dhabi, united arab emirates;urdu;none;21;female;5;academic;usa;12;51
10124;urdu8 pitch scale;urdu8 pitch scale;abu dhabi, united arab emirates;urdu;none;21;female;5;academic;usa;12;51
10125;urdu8 random gain;urdu8 random gain;abu dhabi, united arab emirates;urdu;none;21;female;5;academic;usa;12;51
10126;urdu9;urdu9;alexandria, virginia, usa;urdu;spanish arabic;20;female;5;academic;usa;20;51
10127;urdu9 white noise;urdu9 white noise;alexandria, virginia, usa;urdu;spanish arabic;20;female;5;academic;usa;20;51
10128;urdu9 time stretch;urdu9 time stretch;alexandria, virginia, usa;urdu;spanish arabic;20;female;5;academic;usa;20;51
10129;urdu9 pitch scale;urdu9 pitch scale;alexandria, virginia, usa;urdu;spanish arabic;20;female;5;academic;usa;20;51
10130;urdu9 random gain;urdu9 random gain;alexandria, virginia, usa;urdu;spanish arabic;20;female;5;academic;usa;20;51
10131;urdu10;urdu10;karachi, pakistan;urdu;punjabi french;20;male;3;academic;usa;0.8;51
10132;urdu10 white noise;urdu10 white noise;karachi, pakistan;urdu;punjabi french;20;male;3;academic;usa;0.8;51
10133;urdu10 time stretch;urdu10 time stretch;karachi, pakistan;urdu;punjabi french;20;male;3;academic;usa;0.8;51
10134;urdu10 pitch scale;urdu10 pitch scale;karachi, pakistan;urdu;punjabi french;20;male;3;academic;usa;0.8;51
10135;urdu10 random gain;urdu10 random gain;karachi, pakistan;urdu;punjabi french;20;male;3;academic;usa;0.8;51
10136;urdu11;urdu11;karachi, pakistan;urdu;arabic;20;male;6;academic;usa;4;51
10137;urdu11 white noise;urdu11 white noise;karachi, pakistan;urdu;arabic;20;male;6;academic;usa;4;51
10138;urdu11 time stretch;urdu11 time stretch;karachi, pakistan;urdu;arabic;20;male;6;academic;usa;4;51
10139;urdu11 pitch scale;urdu11 pitch scale;karachi, pakistan;urdu;arabic;20;male;6;academic;usa;4;51
10140;urdu11 random gain;urdu11 random gain;karachi, pakistan;urdu;arabic;20;male;6;academic;usa;4;51
10141;urdu12;urdu12;islamabad, pakistan;urdu;none;19;female;4;academic;usa;4;51
10142;urdu12 white noise;urdu12 white noise;islamabad, pakistan;urdu;none;19;female;4;academic;usa;4;51
10143;urdu12 time stretch;urdu12 time stretch;islamabad, pakistan;urdu;none;19;female;4;academic;usa;4;51
10144;urdu12 pitch scale;urdu12 pitch scale;islamabad, pakistan;urdu;none;19;female;4;academic;usa;4;51
10145;urdu12 random gain;urdu12 random gain;islamabad, pakistan;urdu;none;19;female;4;academic;usa;4;51
10146;urdu13;urdu13;lahore, pakistan;urdu;punjabi;22;female;4;naturalistic;usa;21.5;51
10147;urdu13 white noise;urdu13 white noise;lahore, pakistan;urdu;punjabi;22;female;4;naturalistic;usa;21.5;51
10148;urdu13 time stretch;urdu13 time stretch;lahore, pakistan;urdu;punjabi;22;female;4;naturalistic;usa;21.5;51
10149;urdu13 pitch scale;urdu13 pitch scale;lahore, pakistan;urdu;punjabi;22;female;4;naturalistic;usa;21.5;51
10150;urdu13 random gain;urdu13 random gain;lahore, pakistan;urdu;punjabi;22;female;4;naturalistic;usa;21.5;51
10151;urdu14;urdu14;islamabad, pakistan;urdu;punjabi potwari;21;male;10;academic;usa;2.5;51
10152;urdu14 white noise;urdu14 white noise;islamabad, pakistan;urdu;punjabi potwari;21;male;10;academic;usa;2.5;51
10153;urdu14 time stretch;urdu14 time stretch;islamabad, pakistan;urdu;punjabi potwari;21;male;10;academic;usa;2.5;51
10154;urdu14 pitch scale;urdu14 pitch scale;islamabad, pakistan;urdu;punjabi potwari;21;male;10;academic;usa;2.5;51
10155;urdu14 random gain;urdu14 random gain;islamabad, pakistan;urdu;punjabi potwari;21;male;10;academic;usa;2.5;51
10156;urdu15;urdu15;mandi bahauddin, punjab, pakistan;urdu;punjabi;28;male;8;academic;uk;1.5;51
10157;urdu15 white noise;urdu15 white noise;mandi bahauddin, punjab, pakistan;urdu;punjabi;28;male;8;academic;uk;1.5;51
10158;urdu15 time stretch;urdu15 time stretch;mandi bahauddin, punjab, pakistan;urdu;punjabi;28;male;8;academic;uk;1.5;51
10159;urdu15 pitch scale;urdu15 pitch scale;mandi bahauddin, punjab, pakistan;urdu;punjabi;28;male;8;academic;uk;1.5;51
10160;urdu15 random gain;urdu15 random gain;mandi bahauddin, punjab, pakistan;urdu;punjabi;28;male;8;academic;uk;1.5;51
10161;urdu16;urdu16;karachi, pakistan;urdu;sindhi;22;male;5;academic;usa;5;51
10162;urdu16 white noise;urdu16 white noise;karachi, pakistan;urdu;sindhi;22;male;5;academic;usa;5;51
10163;urdu16 time stretch;urdu16 time stretch;karachi, pakistan;urdu;sindhi;22;male;5;academic;usa;5;51
10164;urdu16 pitch scale;urdu16 pitch scale;karachi, pakistan;urdu;sindhi;22;male;5;academic;usa;5;51
10165;urdu16 random gain;urdu16 random gain;karachi, pakistan;urdu;sindhi;22;male;5;academic;usa;5;51
10166;urdu17;urdu17;islamabad, pakistan;urdu;arabic pashto punjabi;20;male;1;academic;usa;1.5;51
10167;urdu17 white noise;urdu17 white noise;islamabad, pakistan;urdu;arabic pashto punjabi;20;male;1;academic;usa;1.5;51
10168;urdu17 time stretch;urdu17 time stretch;islamabad, pakistan;urdu;arabic pashto punjabi;20;male;1;academic;usa;1.5;51
10169;urdu17 pitch scale;urdu17 pitch scale;islamabad, pakistan;urdu;arabic pashto punjabi;20;male;1;academic;usa;1.5;51
10170;urdu17 random gain;urdu17 random gain;islamabad, pakistan;urdu;arabic pashto punjabi;20;male;1;academic;usa;1.5;51
10171;urdu18;urdu18;hyderabad, india;urdu;telugu hindi;24;male;9;academic;usa;0.8;51
10172;urdu18 white noise;urdu18 white noise;hyderabad, india;urdu;telugu hindi;24;male;9;academic;usa;0.8;51
10173;urdu18 time stretch;urdu18 time stretch;hyderabad, india;urdu;telugu hindi;24;male;9;academic;usa;0.8;51
10174;urdu18 pitch scale;urdu18 pitch scale;hyderabad, india;urdu;telugu hindi;24;male;9;academic;usa;0.8;51
10175;urdu18 random gain;urdu18 random gain;hyderabad, india;urdu;telugu hindi;24;male;9;academic;usa;0.8;51
10176;urdu19;urdu19;lahore, pakistan;urdu;punjabi;20;male;5;academic;usa;6;51
10177;urdu19 white noise;urdu19 white noise;lahore, pakistan;urdu;punjabi;20;male;5;academic;usa;6;51
10178;urdu19 time stretch;urdu19 time stretch;lahore, pakistan;urdu;punjabi;20;male;5;academic;usa;6;51
10179;urdu19 pitch scale;urdu19 pitch scale;lahore, pakistan;urdu;punjabi;20;male;5;academic;usa;6;51
10180;urdu19 random gain;urdu19 random gain;lahore, pakistan;urdu;punjabi;20;male;5;academic;usa;6;51
10181;urdu20;urdu20;islamabad, pakistan;urdu;hindi arabic;32;male;4.5;naturalistic;usa;27;51
10182;urdu20 white noise;urdu20 white noise;islamabad, pakistan;urdu;hindi arabic;32;male;4.5;naturalistic;usa;27;51
10183;urdu20 time stretch;urdu20 time stretch;islamabad, pakistan;urdu;hindi arabic;32;male;4.5;naturalistic;usa;27;51
10184;urdu20 pitch scale;urdu20 pitch scale;islamabad, pakistan;urdu;hindi arabic;32;male;4.5;naturalistic;usa;27;51
