speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels;primary_lang_group;secondary_lang_group;primary_lang_group_id;secondary_lang_group_id
2898;urdu23 random gain;urdu23 random gain;gujranwala, punjab, pakistan;urdu;punjabi arabic;24;male;8;academic;usa;2.5;51;Indo-European;Indo-Iranian;5;505
2899;urdu24;urdu24;islamabad, pakistan;urdu;arabic chinese punjabi pashto saraiki;22;male;3;academic;uk;10;51;Indo-European;Indo-Iranian;5;505
2899;urdu24 white noise;urdu24 white noise;islamabad, pakistan;urdu;arabic chinese punjabi pashto saraiki;22;male;3;academic;uk;10;51;Indo-European;Indo-Iranian;5;505
2899;urdu24 time stretch;urdu24 time stretch;islamabad, pakistan;urdu;arabic chinese punjabi pashto saraiki;22;male;3;academic;uk;10;51;Indo-European;Indo-Iranian;5;505
2899;urdu24 pitch scale;urdu24 pitch scale;islamabad, pakistan;urdu;arabic chinese punjabi pashto saraiki;22;male;3;academic;uk;10;51;Indo-European;Indo-Iranian;5;505
2899;urdu24 random gain;urdu24 random gain;islamabad, pakistan;urdu;arabic chinese punjabi pashto saraiki;22;male;3;academic;uk;10;51;Indo-European;Indo-Iranian;5;505
2900;urdu25;urdu25;hyderabad, india;urdu;hindi;31;female;3;academic;usa;2;51;Indo-European;Indo-Iranian;5;505
2900;urdu25 white noise;urdu25 white noise;hyderabad, india;urdu;hindi;31;female;3;academic;usa;2;51;Indo-European;Indo-Iranian;5;505
2900;urdu25 time stretch;urdu25 time stretch;hyderabad, india;urdu;hindi;31;female;3;academic;usa;2;51;Indo-European;Indo-Iranian;5;505
2900;urdu25 pitch scale;urdu25 pitch scale;hyderabad, india;urdu;hindi;31;female;3;academic;usa;2;51;Indo-European;Indo-Iranian;5;505
2900;urdu25 random gain;urdu25 random gain;hyderabad, india;urdu;hindi;31;female;3;academic;usa;2;51;Indo-European;Indo-Iranian;5;505
2901;urdu26;urdu26;lahore, pakistan;urdu;arabic punjabi;25;female;10;academic;usa;3;51;Indo-European;Indo-Iranian;5;505
2901;urdu26 white noise;urdu26 white noise;lahore, pakistan;urdu;arabic punjabi;25;female;10;academic;usa;3;51;Indo-European;Indo-Iranian;5;505
2901;urdu26 time stretch;urdu26 time stretch;lahore, pakistan;urdu;arabic punjabi;25;female;10;academic;usa;3;51;Indo-European;Indo-Iranian;5;505
2901;urdu26 pitch scale;urdu26 pitch scale;lahore, pakistan;urdu;arabic punjabi;25;female;10;academic;usa;3;51;Indo-European;Indo-Iranian;5;505
2901;urdu26 random gain;urdu26 random gain;lahore, pakistan;urdu;arabic punjabi;25;female;10;academic;usa;3;51;Indo-European;Indo-Iranian;5;505
2902;urdu27;urdu27;new york, new york, usa;urdu;arabic;22;female;10;academic;usa;4;51;Indo-European;Indo-Iranian;5;505
2902;urdu27 white noise;urdu27 white noise;new york, new york, usa;urdu;arabic;22;female;10;academic;usa;4;51;Indo-European;Indo-Iranian;5;505
2902;urdu27 time stretch;urdu27 time stretch;new york, new york, usa;urdu;arabic;22;female;10;academic;usa;4;51;Indo-European;Indo-Iranian;5;505
2902;urdu27 pitch scale;urdu27 pitch scale;new york, new york, usa;urdu;arabic;22;female;10;academic;usa;4;51;Indo-European;Indo-Iranian;5;505
2902;urdu27 random gain;urdu27 random gain;new york, new york, usa;urdu;arabic;22;female;10;academic;usa;4;51;Indo-European;Indo-Iranian;5;505
2903;urdu28;urdu28;karachi, pakistan;urdu;none;46;female;22;naturalistic;usa;23;51;Indo-European;Indo-Iranian;5;505
2903;urdu28 white noise;urdu28 white noise;karachi, pakistan;urdu;none;46;female;22;naturalistic;usa;23;51;Indo-European;Indo-Iranian;5;505
2903;urdu28 time stretch;urdu28 time stretch;karachi, pakistan;urdu;none;46;female;22;naturalistic;usa;23;51;Indo-European;Indo-Iranian;5;505
2903;urdu28 pitch scale;urdu28 pitch scale;karachi, pakistan;urdu;none;46;female;22;naturalistic;usa;23;51;Indo-European;Indo-Iranian;5;505
2903;urdu28 random gain;urdu28 random gain;karachi, pakistan;urdu;none;46;female;22;naturalistic;usa;23;51;Indo-European;Indo-Iranian;5;505
2904;urdu29;urdu29;rawalpindi, pakistan;urdu;hindi punjabi arabic pahary;55;female;12;academic;canada, usa;23;51;Indo-European;Indo-Iranian;5;505
2904;urdu29 white noise;urdu29 white noise;rawalpindi, pakistan;urdu;hindi punjabi arabic pahary;55;female;12;academic;canada, usa;23;51;Indo-European;Indo-Iranian;5;505
2904;urdu29 time stretch;urdu29 time stretch;rawalpindi, pakistan;urdu;hindi punjabi arabic pahary;55;female;12;academic;canada, usa;23;51;Indo-European;Indo-Iranian;5;505
2904;urdu29 pitch scale;urdu29 pitch scale;rawalpindi, pakistan;urdu;hindi punjabi arabic pahary;55;female;12;academic;canada, usa;23;51;Indo-European;Indo-Iranian;5;505
2904;urdu29 random gain;urdu29 random gain;rawalpindi, pakistan;urdu;hindi punjabi arabic pahary;55;female;12;academic;canada, usa;23;51;Indo-European;Indo-Iranian;5;505
2924;vietnamese9;vietnamese9;ho chi minh city, vietnam;vietnamese;japanese;20;male;14;academic;usa;4;52;Austro-Asiatic;Mon-Khmer;2;201
2924;vietnamese9 white noise;vietnamese9 white noise;ho chi minh city, vietnam;vietnamese;japanese;20;male;14;academic;usa;4;52;Austro-Asiatic;Mon-Khmer;2;201
2924;vietnamese9 time stretch;vietnamese9 time stretch;ho chi minh city, vietnam;vietnamese;japanese;20;male;14;academic;usa;4;52;Austro-Asiatic;Mon-Khmer;2;201
2924;vietnamese9 pitch scale;vietnamese9 pitch scale;ho chi minh city, vietnam;vietnamese;japanese;20;male;14;academic;usa;4;52;Austro-Asiatic;Mon-Khmer;2;201
2924;vietnamese9 random gain;vietnamese9 random gain;ho chi minh city, vietnam;vietnamese;japanese;20;male;14;academic;usa;4;52;Austro-Asiatic;Mon-Khmer;2;201
2925;vietnamese10;vietnamese10;quang nam, vietnam;vietnamese;french;57;female;18;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2925;vietnamese10 white noise;vietnamese10 white noise;quang nam, vietnam;vietnamese;french;57;female;18;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2925;vietnamese10 time stretch;vietnamese10 time stretch;quang nam, vietnam;vietnamese;french;57;female;18;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2925;vietnamese10 pitch scale;vietnamese10 pitch scale;quang nam, vietnam;vietnamese;french;57;female;18;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2925;vietnamese10 random gain;vietnamese10 random gain;quang nam, vietnam;vietnamese;french;57;female;18;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2926;vietnamese11;vietnamese11;quang nam, vietnam;vietnamese;french;67;male;15;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2926;vietnamese11 white noise;vietnamese11 white noise;quang nam, vietnam;vietnamese;french;67;male;15;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2926;vietnamese11 time stretch;vietnamese11 time stretch;quang nam, vietnam;vietnamese;french;67;male;15;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2926;vietnamese11 pitch scale;vietnamese11 pitch scale;quang nam, vietnam;vietnamese;french;67;male;15;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2926;vietnamese11 random gain;vietnamese11 random gain;quang nam, vietnam;vietnamese;french;67;male;15;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2927;vietnamese12;vietnamese12;can tho, vietnam;vietnamese;none;24;female;9;academic;usa;15;52;Austro-Asiatic;Mon-Khmer;2;201
2927;vietnamese12 white noise;vietnamese12 white noise;can tho, vietnam;vietnamese;none;24;female;9;academic;usa;15;52;Austro-Asiatic;Mon-Khmer;2;201
2927;vietnamese12 time stretch;vietnamese12 time stretch;can tho, vietnam;vietnamese;none;24;female;9;academic;usa;15;52;Austro-Asiatic;Mon-Khmer;2;201
2927;vietnamese12 pitch scale;vietnamese12 pitch scale;can tho, vietnam;vietnamese;none;24;female;9;academic;usa;15;52;Austro-Asiatic;Mon-Khmer;2;201
2927;vietnamese12 random gain;vietnamese12 random gain;can tho, vietnam;vietnamese;none;24;female;9;academic;usa;15;52;Austro-Asiatic;Mon-Khmer;2;201
2928;vietnamese13;vietnamese13;hanoi, vietnam;vietnamese;none;23;male;6;academic;;0;52;Austro-Asiatic;Mon-Khmer;2;201
2928;vietnamese13 white noise;vietnamese13 white noise;hanoi, vietnam;vietnamese;none;23;male;6;academic;;0;52;Austro-Asiatic;Mon-Khmer;2;201
2928;vietnamese13 time stretch;vietnamese13 time stretch;hanoi, vietnam;vietnamese;none;23;male;6;academic;;0;52;Austro-Asiatic;Mon-Khmer;2;201
2928;vietnamese13 pitch scale;vietnamese13 pitch scale;hanoi, vietnam;vietnamese;none;23;male;6;academic;;0;52;Austro-Asiatic;Mon-Khmer;2;201
2928;vietnamese13 random gain;vietnamese13 random gain;hanoi, vietnam;vietnamese;none;23;male;6;academic;;0;52;Austro-Asiatic;Mon-Khmer;2;201
2929;vietnamese14;vietnamese14;ho chi minh city, vietnam;vietnamese;none;51;male;20;academic;usa;31;52;Austro-Asiatic;Mon-Khmer;2;201
2929;vietnamese14 white noise;vietnamese14 white noise;ho chi minh city, vietnam;vietnamese;none;51;male;20;academic;usa;31;52;Austro-Asiatic;Mon-Khmer;2;201
2929;vietnamese14 time stretch;vietnamese14 time stretch;ho chi minh city, vietnam;vietnamese;none;51;male;20;academic;usa;31;52;Austro-Asiatic;Mon-Khmer;2;201
2929;vietnamese14 pitch scale;vietnamese14 pitch scale;ho chi minh city, vietnam;vietnamese;none;51;male;20;academic;usa;31;52;Austro-Asiatic;Mon-Khmer;2;201
2929;vietnamese14 random gain;vietnamese14 random gain;ho chi minh city, vietnam;vietnamese;none;51;male;20;academic;usa;31;52;Austro-Asiatic;Mon-Khmer;2;201
2930;vietnamese15;vietnamese15;ho chi minh city, vietnam;vietnamese;japanese;29;male;15;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2930;vietnamese15 white noise;vietnamese15 white noise;ho chi minh city, vietnam;vietnamese;japanese;29;male;15;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2930;vietnamese15 time stretch;vietnamese15 time stretch;ho chi minh city, vietnam;vietnamese;japanese;29;male;15;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2930;vietnamese15 pitch scale;vietnamese15 pitch scale;ho chi minh city, vietnam;vietnamese;japanese;29;male;15;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2930;vietnamese15 random gain;vietnamese15 random gain;ho chi minh city, vietnam;vietnamese;japanese;29;male;15;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2931;vietnamese16;vietnamese16;long xuyen, vietnam;vietnamese;none;52;male;17;academic;usa;32;52;Austro-Asiatic;Mon-Khmer;2;201
2931;vietnamese16 white noise;vietnamese16 white noise;long xuyen, vietnam;vietnamese;none;52;male;17;academic;usa;32;52;Austro-Asiatic;Mon-Khmer;2;201
2931;vietnamese16 time stretch;vietnamese16 time stretch;long xuyen, vietnam;vietnamese;none;52;male;17;academic;usa;32;52;Austro-Asiatic;Mon-Khmer;2;201
2931;vietnamese16 pitch scale;vietnamese16 pitch scale;long xuyen, vietnam;vietnamese;none;52;male;17;academic;usa;32;52;Austro-Asiatic;Mon-Khmer;2;201
2931;vietnamese16 random gain;vietnamese16 random gain;long xuyen, vietnam;vietnamese;none;52;male;17;academic;usa;32;52;Austro-Asiatic;Mon-Khmer;2;201
2932;vietnamese17;vietnamese17;ho chi minh city, vietnam;vietnamese;none;33;female;11;academic;usa;12;52;Austro-Asiatic;Mon-Khmer;2;201
2932;vietnamese17 white noise;vietnamese17 white noise;ho chi minh city, vietnam;vietnamese;none;33;female;11;academic;usa;12;52;Austro-Asiatic;Mon-Khmer;2;201
2932;vietnamese17 time stretch;vietnamese17 time stretch;ho chi minh city, vietnam;vietnamese;none;33;female;11;academic;usa;12;52;Austro-Asiatic;Mon-Khmer;2;201
2932;vietnamese17 pitch scale;vietnamese17 pitch scale;ho chi minh city, vietnam;vietnamese;none;33;female;11;academic;usa;12;52;Austro-Asiatic;Mon-Khmer;2;201
2932;vietnamese17 random gain;vietnamese17 random gain;ho chi minh city, vietnam;vietnamese;none;33;female;11;academic;usa;12;52;Austro-Asiatic;Mon-Khmer;2;201
2933;vietnamese18;vietnamese18;saigon, vietnam;vietnamese;teochew;19;female;11;naturalistic;usa;10;52;Austro-Asiatic;Mon-Khmer;2;201
2933;vietnamese18 white noise;vietnamese18 white noise;saigon, vietnam;vietnamese;teochew;19;female;11;naturalistic;usa;10;52;Austro-Asiatic;Mon-Khmer;2;201
2933;vietnamese18 time stretch;vietnamese18 time stretch;saigon, vietnam;vietnamese;teochew;19;female;11;naturalistic;usa;10;52;Austro-Asiatic;Mon-Khmer;2;201
2933;vietnamese18 pitch scale;vietnamese18 pitch scale;saigon, vietnam;vietnamese;teochew;19;female;11;naturalistic;usa;10;52;Austro-Asiatic;Mon-Khmer;2;201
2933;vietnamese18 random gain;vietnamese18 random gain;saigon, vietnam;vietnamese;teochew;19;female;11;naturalistic;usa;10;52;Austro-Asiatic;Mon-Khmer;2;201
2934;vietnamese19;vietnamese19;ho chi minh city, vietnam;vietnamese;french korean;18;female;4;academic;usa;1.5;52;Austro-Asiatic;Mon-Khmer;2;201
2934;vietnamese19 white noise;vietnamese19 white noise;ho chi minh city, vietnam;vietnamese;french korean;18;female;4;academic;usa;1.5;52;Austro-Asiatic;Mon-Khmer;2;201
2934;vietnamese19 time stretch;vietnamese19 time stretch;ho chi minh city, vietnam;vietnamese;french korean;18;female;4;academic;usa;1.5;52;Austro-Asiatic;Mon-Khmer;2;201
2934;vietnamese19 pitch scale;vietnamese19 pitch scale;ho chi minh city, vietnam;vietnamese;french korean;18;female;4;academic;usa;1.5;52;Austro-Asiatic;Mon-Khmer;2;201
2934;vietnamese19 random gain;vietnamese19 random gain;ho chi minh city, vietnam;vietnamese;french korean;18;female;4;academic;usa;1.5;52;Austro-Asiatic;Mon-Khmer;2;201
2935;vietnamese20;vietnamese20;haiphong, vietnam;vietnamese;russian french;46;female;25;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2935;vietnamese20 white noise;vietnamese20 white noise;haiphong, vietnam;vietnamese;russian french;46;female;25;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2935;vietnamese20 time stretch;vietnamese20 time stretch;haiphong, vietnam;vietnamese;russian french;46;female;25;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2935;vietnamese20 pitch scale;vietnamese20 pitch scale;haiphong, vietnam;vietnamese;russian french;46;female;25;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2935;vietnamese20 random gain;vietnamese20 random gain;haiphong, vietnam;vietnamese;russian french;46;female;25;academic;usa;16;52;Austro-Asiatic;Mon-Khmer;2;201
2936;vietnamese21;vietnamese21;hanoi, vietnam;vietnamese;none;21;male;16;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2936;vietnamese21 white noise;vietnamese21 white noise;hanoi, vietnam;vietnamese;none;21;male;16;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2936;vietnamese21 time stretch;vietnamese21 time stretch;hanoi, vietnam;vietnamese;none;21;male;16;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2936;vietnamese21 pitch scale;vietnamese21 pitch scale;hanoi, vietnam;vietnamese;none;21;male;16;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2936;vietnamese21 random gain;vietnamese21 random gain;hanoi, vietnam;vietnamese;none;21;male;16;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2937;vietnamese22;vietnamese22;bien hoa, vietnam;vietnamese;none;23;male;8;academic;usa;8.5;52;Austro-Asiatic;Mon-Khmer;2;201
2937;vietnamese22 white noise;vietnamese22 white noise;bien hoa, vietnam;vietnamese;none;23;male;8;academic;usa;8.5;52;Austro-Asiatic;Mon-Khmer;2;201
2937;vietnamese22 time stretch;vietnamese22 time stretch;bien hoa, vietnam;vietnamese;none;23;male;8;academic;usa;8.5;52;Austro-Asiatic;Mon-Khmer;2;201
2937;vietnamese22 pitch scale;vietnamese22 pitch scale;bien hoa, vietnam;vietnamese;none;23;male;8;academic;usa;8.5;52;Austro-Asiatic;Mon-Khmer;2;201
2937;vietnamese22 random gain;vietnamese22 random gain;bien hoa, vietnam;vietnamese;none;23;male;8;academic;usa;8.5;52;Austro-Asiatic;Mon-Khmer;2;201
2938;vietnamese23;vietnamese23;hanoi, vietnam;vietnamese;german;21;female;6;naturalistic;uk;3;52;Austro-Asiatic;Mon-Khmer;2;201
2938;vietnamese23 white noise;vietnamese23 white noise;hanoi, vietnam;vietnamese;german;21;female;6;naturalistic;uk;3;52;Austro-Asiatic;Mon-Khmer;2;201
2938;vietnamese23 time stretch;vietnamese23 time stretch;hanoi, vietnam;vietnamese;german;21;female;6;naturalistic;uk;3;52;Austro-Asiatic;Mon-Khmer;2;201
2938;vietnamese23 pitch scale;vietnamese23 pitch scale;hanoi, vietnam;vietnamese;german;21;female;6;naturalistic;uk;3;52;Austro-Asiatic;Mon-Khmer;2;201
2938;vietnamese23 random gain;vietnamese23 random gain;hanoi, vietnam;vietnamese;german;21;female;6;naturalistic;uk;3;52;Austro-Asiatic;Mon-Khmer;2;201
2939;vietnamese24;vietnamese24;hanoi, vietnam;vietnamese;none;21;female;10;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2939;vietnamese24 white noise;vietnamese24 white noise;hanoi, vietnam;vietnamese;none;21;female;10;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2939;vietnamese24 time stretch;vietnamese24 time stretch;hanoi, vietnam;vietnamese;none;21;female;10;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2939;vietnamese24 pitch scale;vietnamese24 pitch scale;hanoi, vietnam;vietnamese;none;21;female;10;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2939;vietnamese24 random gain;vietnamese24 random gain;hanoi, vietnam;vietnamese;none;21;female;10;academic;usa;7;52;Austro-Asiatic;Mon-Khmer;2;201
2940;vietnamese25;vietnamese25;ho chi minh city, vietnam;vietnamese;asl;23;male;9;naturalistic;usa;13;52;Austro-Asiatic;Mon-Khmer;2;201
2940;vietnamese25 white noise;vietnamese25 white noise;ho chi minh city, vietnam;vietnamese;asl;23;male;9;naturalistic;usa;13;52;Austro-Asiatic;Mon-Khmer;2;201
2940;vietnamese25 time stretch;vietnamese25 time stretch;ho chi minh city, vietnam;vietnamese;asl;23;male;9;naturalistic;usa;13;52;Austro-Asiatic;Mon-Khmer;2;201
2940;vietnamese25 pitch scale;vietnamese25 pitch scale;ho chi minh city, vietnam;vietnamese;asl;23;male;9;naturalistic;usa;13;52;Austro-Asiatic;Mon-Khmer;2;201
2940;vietnamese25 random gain;vietnamese25 random gain;ho chi minh city, vietnam;vietnamese;asl;23;male;9;naturalistic;usa;13;52;Austro-Asiatic;Mon-Khmer;2;201
2941;vietnamese26;vietnamese26;hanoi, vietnam;vietnamese;none;19;male;8;academic;usa;0.8;52;Austro-Asiatic;Mon-Khmer;2;201
2941;vietnamese26 white noise;vietnamese26 white noise;hanoi, vietnam;vietnamese;none;19;male;8;academic;usa;0.8;52;Austro-Asiatic;Mon-Khmer;2;201
2941;vietnamese26 time stretch;vietnamese26 time stretch;hanoi, vietnam;vietnamese;none;19;male;8;academic;usa;0.8;52;Austro-Asiatic;Mon-Khmer;2;201
2941;vietnamese26 pitch scale;vietnamese26 pitch scale;hanoi, vietnam;vietnamese;none;19;male;8;academic;usa;0.8;52;Austro-Asiatic;Mon-Khmer;2;201
2941;vietnamese26 random gain;vietnamese26 random gain;hanoi, vietnam;vietnamese;none;19;male;8;academic;usa;0.8;52;Austro-Asiatic;Mon-Khmer;2;201
2942;vietnamese27;vietnamese27;ho chi minh city, vietnam;vietnamese;none;59;female;27;academic;usa;34;52;Austro-Asiatic;Mon-Khmer;2;201
2942;vietnamese27 white noise;vietnamese27 white noise;ho chi minh city, vietnam;vietnamese;none;59;female;27;academic;usa;34;52;Austro-Asiatic;Mon-Khmer;2;201
2942;vietnamese27 time stretch;vietnamese27 time stretch;ho chi minh city, vietnam;vietnamese;none;59;female;27;academic;usa;34;52;Austro-Asiatic;Mon-Khmer;2;201
2942;vietnamese27 pitch scale;vietnamese27 pitch scale;ho chi minh city, vietnam;vietnamese;none;59;female;27;academic;usa;34;52;Austro-Asiatic;Mon-Khmer;2;201
2942;vietnamese27 random gain;vietnamese27 random gain;ho chi minh city, vietnam;vietnamese;none;59;female;27;academic;usa;34;52;Austro-Asiatic;Mon-Khmer;2;201
2943;vietnamese28;vietnamese28;can tho, vietnam;vietnamese;french;19;female;8;academic;usa;5;52;Austro-Asiatic;Mon-Khmer;2;201
2943;vietnamese28 white noise;vietnamese28 white noise;can tho, vietnam;vietnamese;french;19;female;8;academic;usa;5;52;Austro-Asiatic;Mon-Khmer;2;201
2943;vietnamese28 time stretch;vietnamese28 time stretch;can tho, vietnam;vietnamese;french;19;female;8;academic;usa;5;52;Austro-Asiatic;Mon-Khmer;2;201
2943;vietnamese28 pitch scale;vietnamese28 pitch scale;can tho, vietnam;vietnamese;french;19;female;8;academic;usa;5;52;Austro-Asiatic;Mon-Khmer;2;201
